Data,Hora,Temperatura,Orvalho,Max,Min,O_max,O_min,U_max,U_min,Umidade
20180922,0,18.8,15.1,19.1,18.8,15.4,15.1,79.0,79.0,79.0
20180922,100,18.8,15.1,18.9,18.8,15.2,15.0,79.0,79.0,79.0
20180922,200,18.2,14.9,18.9,18.2,15.2,14.9,81.0,79.0,81.0
20180922,300,18.2,15.1,18.2,18.0,15.1,14.8,82.0,81.0,82.0
20180922,400,17.8,14.8,18.2,17.8,15.1,14.8,83.0,82.0,83.0
20180922,500,17.4,14.6,17.8,17.3,14.8,14.6,84.0,83.0,84.0
20180922,600,16.9,14.3,17.4,16.9,14.7,14.2,85.0,84.0,85.0
20180922,700,16.4,14.0,16.9,16.4,14.3,13.9,86.0,84.0,86.0
20180922,800,16.0,13.6,16.4,16.0,14.0,13.6,86.0,85.0,85.0
20180922,900,16.0,13.6,16.1,15.9,13.6,13.5,86.0,85.0,86.0
20180922,1000,17.2,14.4,17.2,16.0,14.5,13.6,86.0,84.0,84.0
20180922,1100,18.9,14.3,19.0,16.9,15.0,13.7,84.0,74.0,75.0
20180922,1200,21.1,14.8,21.1,18.9,14.8,13.7,75.0,65.0,67.0
20180922,1300,23.1,12.5,23.4,21.2,15.0,12.5,67.0,51.0,51.0
20180922,1400,24.3,10.5,24.9,22.7,13.1,10.3,53.0,41.0,42.0
20180922,1500,26.0,11.0,26.4,24.3,12.4,10.1,43.0,38.0,39.0
20180922,1600,27.1,9.3,27.3,25.8,12.0,9.2,41.0,32.0,33.0
20180922,1700,28.4,7.7,29.0,26.8,11.3,7.7,36.0,27.0,27.0
20180922,1800,28.2,9.6,29.0,27.5,9.9,6.5,32.0,26.0,31.0
20180922,1900,26.8,13.7,28.9,26.7,13.9,9.2,45.0,30.0,44.0
20180922,2000,24.8,13.8,27.0,24.7,14.1,13.2,51.0,44.0,51.0
20180922,2100,22.4,14.2,24.8,22.4,14.3,13.5,60.0,50.0,60.0
20180922,2200,20.9,14.4,22.3,20.9,14.5,14.2,67.0,60.0,67.0
20180922,2300,20.3,14.2,21.0,20.3,14.7,14.1,70.0,66.0,68.0
20180923,0,19.8,13.7,20.3,19.8,14.2,13.7,69.0,68.0,68.0
20180923,100,19.1,12.8,19.8,19.1,13.7,12.3,68.0,63.0,67.0
20180923,200,18.4,13.7,19.1,18.4,13.7,12.8,74.0,67.0,74.0
20180923,300,18.0,14.0,18.4,18.0,14.0,13.7,77.0,74.0,77.0
20180923,400,17.7,13.6,18.1,17.7,14.0,13.6,77.0,76.0,77.0
20180923,500,17.3,13.7,17.7,17.3,13.7,13.6,79.0,77.0,79.0
20180923,600,17.0,13.7,17.3,17.0,13.8,13.6,81.0,79.0,81.0
20180923,700,16.8,14.0,17.1,16.8,14.0,13.7,84.0,81.0,84.0
20180923,800,16.7,14.3,16.9,16.7,14.4,14.0,85.0,84.0,85.0
20180923,900,16.6,14.3,16.7,16.5,14.4,14.2,86.0,85.0,86.0
