Data,Hora,Temperatura,Orvalho,Max,Min,O_max,O_min,U_max,U_min,Umidade
20170922,0,23.2,9.5,24.2,23.1,13.8,9.4,53.0,42.0,42.0
20170922,100,22.1,10.3,23.2,22.1,10.3,9.0,47.0,41.0,47.0
20170922,200,21.7,10.5,22.2,21.5,10.7,10.3,50.0,47.0,49.0
20170922,300,21.3,8.7,21.8,21.3,10.4,8.2,49.0,42.0,44.0
20170922,400,20.5,9.4,21.3,20.4,9.8,8.7,50.0,44.0,49.0
20170922,500,19.7,9.5,20.5,19.7,9.5,9.0,52.0,48.0,52.0
20170922,600,18.8,9.4,19.7,18.8,9.6,9.3,54.0,52.0,54.0
20170922,700,18.6,9.6,18.8,18.3,9.7,9.4,56.0,54.0,56.0
20170922,800,17.7,9.5,18.6,17.7,9.6,9.4,58.0,56.0,58.0
20170922,900,17.6,9.5,17.9,17.5,9.7,9.5,60.0,58.0,59.0
20170922,1000,19.2,9.9,19.2,17.4,10.2,9.4,60.0,55.0,55.0
20170922,1100,22.0,8.7,22.1,19.2,10.5,8.4,55.0,42.0,42.0
20170922,1200,24.4,8.4,24.4,22.0,9.1,7.6,43.0,36.0,36.0
20170922,1300,26.0,7.6,26.4,24.3,8.8,7.2,36.0,31.0,31.0
20170922,1400,28.6,6.3,28.6,25.5,8.2,5.2,31.0,24.0,24.0
20170922,1500,28.3,4.3,29.2,27.9,6.2,3.7,25.0,20.0,22.0
20170922,1600,28.6,4.2,30.1,28.2,5.7,3.2,22.0,19.0,21.0
20170922,1700,29.4,4.4,30.1,28.0,5.4,3.4,23.0,19.0,20.0
20170922,1800,28.9,3.5,29.6,27.9,4.8,3.0,21.0,19.0,20.0
20170922,1900,29.0,3.1,29.8,28.4,4.3,2.6,21.0,18.0,19.0
20170922,2000,28.1,1.1,29.0,27.9,3.9,1.1,21.0,17.0,17.0
20170922,2100,26.9,2.6,28.1,26.9,2.6,0.5,21.0,17.0,21.0
20170922,2200,25.3,3.9,26.9,25.3,4.2,2.7,25.0,21.0,25.0
20170922,2300,24.1,4.3,25.3,24.1,4.5,3.9,28.0,25.0,28.0
20170923,0,23.3,4.3,24.2,23.3,4.4,4.2,29.0,27.0,29.0
20170923,100,22.1,4.6,23.5,21.9,4.8,4.3,32.0,29.0,32.0
20170923,200,22.0,4.8,22.2,21.8,5.0,4.6,33.0,32.0,33.0
20170923,300,21.9,4.5,22.3,21.5,5.2,4.4,34.0,32.0,32.0
20170923,400,21.9,4.2,22.8,21.6,4.8,3.9,33.0,29.0,32.0
20170923,500,21.0,4.9,22.0,20.8,5.1,4.2,36.0,31.0,35.0
20170923,600,20.2,5.8,21.1,20.1,5.8,4.8,39.0,34.0,39.0
20170923,700,19.2,6.6,20.1,19.2,6.7,5.8,44.0,39.0,44.0
20170923,800,18.1,6.6,19.2,18.1,6.8,6.6,47.0,44.0,47.0
20170923,900,18.4,6.4,18.8,18.0,6.9,6.4,48.0,45.0,45.0
20170923,1000,20.6,7.3,20.6,18.3,7.8,6.3,46.0,42.0,42.0
20170923,1100,22.9,6.0,23.1,20.5,7.6,6.0,42.0,33.0,33.0
20170923,1200,24.1,7.0,24.3,22.6,7.0,5.8,35.0,31.0,33.0
20170923,1300,26.3,6.4,26.7,24.0,7.4,5.6,33.0,26.0,28.0
20170923,1400,27.3,5.5,28.1,25.8,7.3,5.3,29.0,24.0,25.0
20170923,1500,29.5,5.7,30.3,27.1,6.9,5.1,26.0,22.0,22.0
20170923,1600,28.9,5.5,29.5,28.3,6.2,4.6,24.0,21.0,23.0
20170923,1700,30.3,4.6,30.3,28.6,5.6,4.0,23.0,20.0,20.0
20170923,1800,27.8,10.3,30.8,27.8,10.3,3.8,34.0,19.0,34.0
20170923,1900,23.7,14.7,27.9,23.7,15.2,10.4,57.0,34.0,57.0
20170923,2000,21.0,15.1,23.6,21.0,15.3,14.6,69.0,57.0,69.0
20170923,2100,20.3,14.6,21.4,20.3,15.3,14.6,71.0,67.0,70.0
20170923,2200,20.0,14.4,20.4,19.9,14.8,14.4,72.0,70.0,70.0
20170923,2300,19.9,13.9,20.0,19.7,14.6,13.9,72.0,69.0,69.0
20170924,0,19.9,14.0,19.9,19.7,14.1,13.7,70.0,68.0,69.0
20170924,100,20.0,14.4,20.0,19.8,14.4,13.9,70.0,69.0,70.0
20170924,200,19.6,14.2,20.0,19.6,14.4,14.1,72.0,69.0,71.0
20170924,300,18.6,14.0,19.6,18.5,14.3,13.9,75.0,71.0,74.0
20170924,400,18.6,13.5,18.7,18.5,14.0,13.5,74.0,72.0,72.0
20170924,500,18.4,13.5,18.6,18.4,13.6,13.5,73.0,72.0,73.0
20170924,600,17.8,13.3,18.4,17.8,13.5,13.2,75.0,73.0,75.0
20170924,700,17.9,13.2,17.9,17.7,13.4,13.0,75.0,73.0,74.0
20170924,800,17.7,13.5,18.0,17.7,13.6,13.3,76.0,74.0,76.0
20170924,900,17.9,13.7,18.0,17.7,13.7,13.6,77.0,76.0,76.0
20170924,1000,18.2,13.6,18.3,17.9,13.8,13.6,76.0,74.0,75.0
20170924,1100,18.7,13.8,18.8,18.0,14.1,13.6,76.0,72.0,73.0
