Data,Hora,Temperatura,Orvalho,Max,Min,O_max,O_min,U_max,U_min,Umidade
20160922,0,14.0,9.6,14.6,14.0,9.8,9.6,75.0,73.0,75.0
20160922,100,13.9,9.6,14.0,13.7,9.7,9.5,76.0,75.0,75.0
20160922,200,13.3,10.3,13.9,13.1,10.4,9.6,83.0,75.0,82.0
20160922,300,13.8,10.6,13.9,13.3,10.6,10.3,82.0,79.0,81.0
20160922,400,13.6,10.2,13.8,13.5,10.6,10.2,82.0,80.0,80.0
20160922,500,13.3,10.0,13.6,13.3,10.2,10.0,80.0,80.0,80.0
20160922,600,13.5,10.1,13.5,13.2,10.1,9.9,81.0,80.0,80.0
20160922,700,13.4,9.6,13.5,13.4,10.1,9.6,80.0,78.0,78.0
20160922,800,13.4,9.6,13.5,13.3,9.7,9.5,79.0,77.0,78.0
20160922,900,13.1,10.2,13.4,13.1,10.3,9.6,83.0,78.0,83.0
20160922,1000,13.2,10.7,13.4,13.1,10.7,10.3,85.0,83.0,85.0
20160922,1100,14.5,10.1,15.2,13.2,11.0,10.1,85.0,74.0,75.0
20160922,1200,15.1,10.7,15.6,14.4,10.8,10.1,77.0,71.0,75.0
20160922,1300,16.5,10.1,16.8,14.8,11.7,9.7,77.0,65.0,66.0
20160922,1400,18.3,9.8,18.3,16.2,10.3,9.4,66.0,58.0,58.0
20160922,1500,19.0,8.7,19.9,17.9,10.3,8.6,58.0,49.0,51.0
20160922,1600,20.3,9.1,21.0,18.9,9.9,8.2,54.0,45.0,48.0
20160922,1700,21.7,8.3,22.3,20.3,9.7,7.3,48.0,41.0,42.0
20160922,1800,22.5,8.5,22.7,21.2,9.2,7.3,44.0,38.0,41.0
20160922,1900,21.0,11.9,23.9,20.8,12.2,7.3,57.0,34.0,56.0
20160922,2000,18.2,11.8,21.0,18.2,12.2,11.6,66.0,56.0,66.0
20160922,2100,16.9,11.7,18.1,16.9,12.1,11.7,71.0,66.0,71.0
20160922,2200,16.6,11.6,17.0,16.6,11.9,11.6,73.0,71.0,73.0
20160922,2300,16.4,11.7,16.6,16.3,11.7,11.4,74.0,72.0,74.0
20160923,0,16.3,11.2,16.5,16.2,11.7,11.2,74.0,72.0,72.0
20160923,100,15.8,11.3,16.3,15.8,11.4,11.1,75.0,72.0,75.0
20160923,200,15.6,11.0,15.9,15.6,11.4,11.0,75.0,74.0,74.0
20160923,300,15.6,11.1,15.7,15.4,11.1,10.9,75.0,74.0,75.0
20160923,400,15.6,11.3,15.6,15.4,11.4,11.0,76.0,74.0,76.0
20160923,500,15.8,11.2,15.8,15.6,11.5,11.2,76.0,74.0,75.0
20160923,600,15.5,10.9,15.8,15.5,11.3,10.9,75.0,73.0,74.0
20160923,700,15.2,10.8,15.5,15.1,11.0,10.7,75.0,74.0,75.0
20160923,800,14.7,10.8,15.2,14.7,10.9,10.6,77.0,75.0,77.0
20160923,900,14.3,10.7,14.7,14.3,10.8,10.6,79.0,77.0,79.0
20160923,1000,15.2,10.9,15.3,14.2,11.2,10.6,79.0,75.0,75.0
20160923,1100,16.7,11.1,16.7,15.2,11.4,10.5,76.0,69.0,70.0
20160923,1200,17.7,10.6,18.0,16.7,11.4,10.3,70.0,63.0,63.0
20160923,1300,20.4,11.2,20.4,17.7,11.4,10.2,65.0,54.0,55.0
20160923,1400,23.4,11.4,23.4,20.4,11.6,10.2,55.0,45.0,47.0
20160923,1500,25.3,9.9,25.3,23.1,11.4,9.7,47.0,38.0,38.0
20160923,1600,26.8,7.6,27.9,25.2,10.6,7.3,39.0,28.0,30.0
20160923,1700,28.7,8.7,29.0,26.8,9.0,7.7,32.0,27.0,29.0
20160923,1800,29.4,9.5,29.4,28.1,9.5,8.3,30.0,28.0,29.0
