Data,Hora,Temperatura,Orvalho,Max,Min,O_max,O_min,U_max,U_min,Umidade
20250320,0,18.9,16.3,20.0,18.9,16.3,15.6,85.0,77.0,85.0
20250320,100,19.1,16.5,19.1,18.9,16.7,16.4,86.0,85.0,85.0
20250320,200,18.6,15.9,19.2,18.6,16.7,15.9,88.0,84.0,84.0
20250320,300,18.4,15.6,18.7,18.4,15.9,15.6,85.0,84.0,84.0
20250320,400,18.5,15.9,18.7,18.3,15.9,15.6,85.0,84.0,85.0
20250320,500,17.9,16.3,18.5,17.8,16.3,15.8,90.0,85.0,90.0
20250320,600,18.2,16.6,18.2,17.8,16.6,16.2,90.0,90.0,90.0
20250320,700,18.3,16.1,18.3,18.2,16.6,16.0,90.0,87.0,87.0
20250320,800,17.8,15.2,18.3,17.8,16.1,15.1,87.0,84.0,85.0
20250320,900,17.2,14.9,17.9,17.2,15.3,14.9,86.0,84.0,86.0
20250320,1000,18.1,15.7,18.1,17.2,15.8,14.9,88.0,86.0,86.0
20250320,1100,19.7,14.8,20.5,18.1,16.9,14.8,86.0,73.0,74.0
20250320,1200,20.9,14.7,21.8,19.4,16.1,14.7,76.0,66.0,68.0
20250320,1300,21.9,14.4,22.3,20.9,15.4,14.0,70.0,61.0,63.0
20250320,1400,23.9,14.8,24.4,21.9,15.8,13.8,65.0,53.0,57.0
20250320,1500,24.1,14.1,25.9,23.5,16.0,13.3,59.0,50.0,54.0
20250320,1600,25.8,13.8,26.9,24.1,16.1,12.8,57.0,44.0,48.0
20250320,1700,25.9,13.6,27.3,24.8,15.6,12.9,54.0,43.0,47.0
20250320,1800,24.4,14.0,25.9,24.4,14.6,13.5,53.0,47.0,52.0
20250320,2000,22.8,14.6,23.9,22.8,15.0,14.3,60.0,55.0,60.0
20250320,2100,20.6,14.4,22.8,20.6,14.7,14.0,67.0,59.0,67.0
20250320,2200,19.3,12.9,20.6,19.3,14.4,12.9,69.0,66.0,67.0
20250320,2300,18.8,14.4,19.3,18.7,14.4,13.0,76.0,67.0,76.0
20250321,0,18.4,13.7,19.0,18.4,14.5,13.2,76.0,70.0,74.0
20250321,100,18.4,13.9,18.4,18.2,14.1,13.8,76.0,74.0,75.0
20250321,200,18.3,14.3,18.5,18.2,14.4,13.8,78.0,75.0,78.0
20250321,300,17.9,14.4,18.3,17.8,14.6,14.3,81.0,78.0,80.0
