Data,Hora,Temperatura,Orvalho,Max,Min,O_max,O_min,U_max,U_min,Umidade
20200101,0,23.3,18.1,24.1,23.2,18.3,17.0,73.0,65.0,73.0
20200101,100,23.0,18.1,23.4,23.0,18.3,18.1,74.0,73.0,74.0
20200101,200,23.1,17.8,23.2,22.9,18.2,17.7,75.0,72.0,72.0
20200101,300,23.0,17.5,23.1,22.6,17.8,17.5,74.0,71.0,71.0
20200101,400,22.3,17.5,23.0,22.3,17.5,17.3,74.0,71.0,74.0
20200101,500,21.7,17.7,22.3,21.6,17.9,17.5,78.0,74.0,78.0
20200101,600,21.5,17.6,21.9,21.5,17.9,17.6,79.0,78.0,79.0
20200101,700,21.3,17.2,21.7,21.3,17.9,17.2,80.0,78.0,78.0
20200101,800,21.3,16.9,21.6,21.2,17.4,16.9,78.0,76.0,76.0
20200101,900,22.9,16.0,22.9,21.4,17.0,16.0,76.0,65.0,65.0
20200101,1000,25.4,16.6,25.4,22.9,16.9,15.8,65.0,58.0,58.0
20200101,1100,25.6,17.1,26.3,25.2,17.5,16.4,60.0,57.0,59.0
20200101,1200,26.6,17.4,27.0,25.4,18.0,16.9,61.0,56.0,57.0
20200101,1300,27.9,17.8,28.2,26.6,18.5,17.3,58.0,53.0,54.0
20200101,1400,29.6,17.5,29.6,27.8,18.7,17.3,55.0,48.0,48.0
20200101,1500,30.3,17.2,30.5,29.1,17.9,16.5,50.0,45.0,46.0
20200101,1600,30.2,15.1,31.3,29.8,16.8,14.5,46.0,37.0,40.0
20200101,1700,31.0,13.6,32.7,29.9,15.9,13.3,41.0,32.0,35.0
20200101,1800,32.3,13.7,32.8,30.9,14.8,12.7,37.0,31.0,32.0
20200101,1900,32.4,12.7,33.3,31.2,14.1,12.2,33.0,28.0,30.0
20200101,2000,28.8,16.1,32.4,28.8,16.2,11.3,46.0,28.0,46.0
20200101,2100,27.6,15.7,28.8,27.6,16.5,15.5,49.0,46.0,48.0
20200101,2200,20.0,16.9,27.6,20.0,18.0,15.5,84.0,48.0,82.0
20200101,2300,20.7,17.8,21.1,19.2,18.3,16.9,88.0,82.0,84.0
20200102,0,20.8,17.6,21.5,20.6,18.0,17.5,84.0,79.0,82.0
20200102,100,21.0,18.4,21.1,20.8,18.7,17.6,86.0,82.0,85.0
20200102,200,20.8,17.9,21.0,20.2,18.3,17.6,86.0,83.0,84.0
20200102,300,20.8,18.3,21.0,20.7,18.3,17.8,86.0,82.0,86.0
20200102,400,21.0,18.4,21.3,20.8,18.4,17.6,86.0,82.0,85.0
20200102,500,21.3,18.0,21.3,21.0,18.4,17.8,85.0,81.0,82.0
20200102,600,21.2,18.1,21.5,21.0,18.2,17.9,83.0,81.0,83.0
20200102,700,21.6,17.9,21.6,21.0,18.3,17.5,83.0,78.0,79.0
20200102,800,21.5,17.3,21.7,21.3,18.0,17.2,81.0,76.0,77.0
20200102,900,21.6,17.9,21.6,21.3,18.0,17.0,80.0,76.0,80.0
20200102,1000,21.6,18.0,21.7,21.3,18.3,17.9,82.0,79.0,80.0
20200102,1100,22.2,17.4,22.2,21.6,18.2,17.4,80.0,74.0,74.0
20200102,1200,23.7,17.6,24.1,22.2,18.4,17.4,75.0,68.0,69.0
20200102,1300,25.6,18.1,25.6,23.7,18.7,17.7,71.0,63.0,63.0
20200102,1400,26.1,17.9,27.0,25.4,18.8,17.3,66.0,57.0,60.0
20200102,1500,26.4,17.5,27.2,25.9,18.8,17.4,63.0,56.0,58.0
20200102,1600,28.1,17.9,28.5,26.4,19.3,17.5,61.0,53.0,54.0
20200102,1700,28.1,18.3,28.8,27.5,18.5,17.0,57.0,51.0,56.0
20200102,1800,24.0,18.2,28.4,23.8,19.6,17.3,73.0,52.0,70.0
20200102,1900,22.6,19.1,24.1,22.3,19.1,17.8,81.0,69.0,80.0
20200102,2000,21.7,18.8,22.6,21.6,19.0,18.6,84.0,79.0,83.0
20200102,2100,20.8,19.0,21.7,20.6,19.0,18.4,89.0,83.0,89.0
20200102,2200,20.3,18.5,21.0,20.3,19.2,18.5,90.0,89.0,89.0
