Data,Hora,Temperatura,Orvalho,Max,Min,O_max,O_min,U_max,U_min,Umidade
20061221,0,22.0,18.8,22.0,21.6,18.9,18.7,84.0,82.0,82.0
20061221,100,22.2,19.2,22.2,22.0,19.2,18.8,84.0,81.0,83.0
20061221,200,22.4,19.4,22.4,22.1,19.4,19.2,84.0,83.0,83.0
20061221,300,22.1,19.3,22.5,22.1,19.4,19.3,85.0,83.0,84.0
20061221,400,22.2,19.4,22.3,22.0,19.4,19.3,85.0,84.0,84.0
20061221,500,22.3,19.1,22.3,22.1,19.4,19.1,84.0,82.0,82.0
20061221,600,22.1,19.0,22.3,22.1,19.1,18.8,82.0,81.0,82.0
20061221,700,22.1,19.0,22.2,22.1,19.0,18.9,83.0,82.0,83.0
20061221,800,22.0,18.7,22.1,22.0,19.1,18.7,84.0,81.0,82.0
20061221,900,21.9,18.2,22.0,21.9,18.6,18.2,82.0,79.0,80.0
20061221,1000,22.7,18.1,22.7,21.9,18.2,18.0,80.0,75.0,75.0
20061221,1100,23.3,18.2,23.3,22.7,18.3,18.0,75.0,73.0,73.0
20061221,1200,25.3,18.8,25.3,23.3,18.9,18.2,73.0,67.0,67.0
20061221,1300,26.2,18.5,26.7,25.1,19.0,18.3,67.0,61.0,63.0
20061221,1400,26.4,19.0,26.9,26.2,19.0,18.1,64.0,60.0,64.0
20061221,1500,26.7,19.1,27.0,26.1,19.8,18.9,67.0,62.0,63.0
20061221,1600,27.0,19.0,27.2,26.6,19.8,19.0,66.0,61.0,62.0
20061221,1700,26.6,19.6,27.2,26.5,19.9,18.2,67.0,58.0,65.0
20061221,1800,25.6,18.4,26.7,25.5,19.6,17.9,70.0,61.0,64.0
20061221,1900,26.9,18.9,27.2,25.6,19.3,17.9,67.0,60.0,61.0
20061221,2000,26.3,18.5,27.3,26.3,19.2,18.3,64.0,58.0,62.0
20061221,2100,26.3,17.9,26.9,26.2,18.8,17.8,64.0,58.0,60.0
20061221,2200,25.5,18.4,26.3,25.5,18.5,17.8,65.0,60.0,65.0
20061221,2300,24.6,18.8,25.5,24.6,18.8,18.4,70.0,65.0,70.0
20061222,0,24.0,18.8,24.6,24.0,18.9,18.7,73.0,70.0,73.0
20061222,100,23.5,18.7,24.0,23.5,18.9,18.6,74.0,72.0,74.0
20061222,200,23.5,18.3,23.8,23.5,18.7,18.0,74.0,70.0,73.0
20061222,300,23.1,19.0,23.5,23.1,19.0,18.4,77.0,73.0,77.0
20061222,400,22.9,19.4,23.1,22.9,19.4,19.0,81.0,77.0,81.0
20061222,500,22.8,19.5,23.0,22.8,19.5,19.4,82.0,80.0,81.0
20061222,600,22.6,19.5,22.8,22.6,19.5,19.4,82.0,81.0,82.0
20061222,700,22.6,19.5,22.7,22.5,19.5,19.4,83.0,82.0,83.0
20061222,800,22.5,19.5,22.6,22.5,19.5,19.4,83.0,82.0,83.0
20061222,900,22.6,19.5,22.6,22.4,19.6,19.4,84.0,83.0,83.0
20061222,1000,22.9,19.3,22.9,22.3,19.6,19.3,84.0,80.0,80.0
20061222,1100,23.7,19.5,23.8,22.4,19.7,19.2,83.0,77.0,77.0
20061222,1200,24.0,19.0,24.2,23.2,19.5,18.9,79.0,73.0,74.0
20061222,1300,25.2,19.0,25.3,23.9,19.4,18.9,75.0,68.0,68.0
20061222,1400,26.6,18.1,26.6,25.2,19.5,18.1,70.0,59.0,59.0
20061222,1500,27.0,17.9,27.5,26.2,19.1,17.5,62.0,56.0,57.0
20061222,1600,25.0,17.9,27.2,25.0,18.4,17.5,66.0,56.0,65.0
20061222,1700,26.9,18.5,27.7,24.4,20.1,17.9,73.0,58.0,60.0
20061222,1800,25.4,19.5,27.8,25.1,19.5,17.9,70.0,55.0,70.0
20061222,1900,22.1,20.3,26.0,22.1,20.3,19.2,90.0,67.0,90.0
20061222,2000,21.9,20.0,22.1,21.5,20.9,20.0,95.0,89.0,89.0
20061222,2100,21.5,20.0,22.1,21.5,20.0,19.6,91.0,87.0,91.0
20061222,2200,21.1,19.7,21.5,21.0,20.2,19.5,92.0,90.0,92.0
20061222,2300,21.4,19.5,21.4,21.1,19.7,19.3,92.0,89.0,89.0
20061223,0,21.1,19.7,21.4,21.0,19.8,19.4,92.0,89.0,92.0
20061223,100,21.1,19.8,21.1,21.0,19.9,19.7,93.0,92.0,92.0
20061223,200,21.2,19.8,21.3,21.0,20.0,19.7,93.0,91.0,92.0
20061223,300,21.1,19.4,21.2,21.0,19.8,19.3,92.0,90.0,90.0
20061223,400,20.9,19.4,21.1,20.9,19.4,19.3,91.0,90.0,91.0
20061223,500,20.6,19.6,20.9,20.6,19.6,19.4,94.0,91.0,94.0
20061223,600,20.7,19.4,20.7,20.6,19.6,19.2,94.0,92.0,92.0
20061223,700,20.5,19.3,20.7,20.5,19.4,19.0,93.0,91.0,93.0
20061223,800,20.5,19.2,20.6,20.5,19.4,19.1,93.0,92.0,92.0
20061223,900,20.8,19.4,20.8,20.5,19.4,19.1,92.0,92.0,92.0
20061223,1000,21.3,19.1,21.3,20.8,19.4,18.8,92.0,87.0,87.0
20061223,1100,22.8,19.4,22.8,21.3,19.6,18.9,87.0,81.0,81.0
20061223,1200,23.2,19.4,23.3,22.7,19.7,19.1,83.0,78.0,80.0
20061223,1300,24.6,19.6,25.7,23.2,20.4,19.2,81.0,69.0,74.0
20061223,1400,26.7,20.0,26.7,24.5,20.5,19.3,75.0,65.0,67.0
20061223,1500,26.2,19.9,27.1,26.1,20.2,19.2,70.0,64.0,68.0
20061223,1600,26.0,20.3,26.8,25.8,21.2,19.5,76.0,64.0,71.0
20061223,1700,23.5,19.0,26.1,23.5,20.8,18.8,80.0,69.0,76.0
20061223,1800,21.9,19.9,23.6,21.9,20.0,18.9,89.0,75.0,88.0
20061223,1900,20.9,20.0,22.1,20.9,20.5,19.9,95.0,88.0,95.0
20061223,2000,20.7,20.0,20.9,20.5,20.1,19.8,96.0,95.0,96.0
20061223,2100,20.8,19.9,20.9,20.7,20.2,19.9,96.0,94.0,94.0
20061223,2200,20.8,19.6,20.9,20.8,19.9,19.6,94.0,93.0,93.0
20061223,2300,20.6,19.6,20.9,20.6,19.9,19.6,94.0,93.0,94.0
20061224,0,20.6,19.5,20.6,20.5,19.7,19.5,94.0,93.0,94.0
20061224,100,20.6,19.3,20.7,20.5,19.6,19.2,94.0,92.0,92.0
20061224,200,20.6,19.3,20.7,20.6,19.4,19.2,92.0,91.0,92.0
